0_Easy
X,X,X,X,X,X,Q,2,Q,8,Q,5,Q,1,Q,X,X,X,X,X,X
Q,Q,Q,Q,8,Q,Q,Q,Q,Q,9,Q,Q,Q,Q,Q,5,Q,Q,Q,Q
Q,Q,7,1,Q,2,8,Q,Q,1,Q,6,Q,Q,2,4,Q,9,6,Q,Q
Q,5,Q,Q,7,Q,Q,4,Q,Q,Q,Q,Q,6,Q,Q,1,Q,Q,5,Q
Q,1,Q,Q,Q,Q,Q,6,Q,X,X,X,Q,4,Q,Q,Q,Q,Q,8,Q
8,Q,6,Q,Q,Q,4,Q,2,X,X,X,6,Q,7,Q,Q,Q,4,Q,3
Q,3,Q,Q,Q,Q,Q,9,Q,X,X,X,Q,5,Q,Q,Q,Q,Q,7,Q
Q,8,Q,Q,2,Q,Q,1,Q,X,X,X,Q,2,Q,Q,8,Q,Q,3,Q
Q,Q,5,7,Q,8,6,Q,Q,X,X,X,Q,Q,1,7,Q,2,9,Q,Q
Q,Q,Q,Q,9,Q,Q,Q,Q,X,X,X,Q,Q,Q,Q,4,Q,Q,Q,Q
62_Fiendish
Q,Q,1,Q,Q,8,Q,Q,Q,X,X,X,Q,Q,1,Q,Q,4,Q,Q,Q
Q,Q,9,Q,7,Q,5,Q,Q,X,X,X,Q,Q,2,Q,3,Q,7,Q,Q
Q,8,Q,6,Q,Q,Q,2,3,X,X,X,Q,6,Q,1,Q,Q,Q,4,5
1,Q,Q,Q,Q,Q,9,Q,Q,X,X,X,8,Q,Q,Q,Q,Q,1,Q,Q
Q,4,Q,Q,Q,Q,Q,8,Q,X,X,X,Q,1,Q,Q,Q,Q,Q,7,Q
Q,Q,3,Q,Q,Q,Q,Q,1,X,X,X,Q,Q,7,Q,Q,Q,Q,Q,2
9,6,Q,Q,Q,4,Q,1,Q,Q,Q,Q,7,3,Q,Q,Q,5,Q,8,Q
Q,Q,4,Q,1,Q,6,Q,Q,Q,Q,Q,Q,Q,4,Q,7,Q,6,Q,Q
Q,Q,Q,2,Q,Q,3,Q,Q,Q,5,Q,Q,Q,Q,9,Q,Q,4,Q,Q
X,X,X,X,X,X,Q,Q,Q,8,Q,9,Q,Q,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,Q,6,Q,Q,Q,2,Q,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,Q,Q,3,Q,7,Q,Q,Q,X,X,X,X,X,X
Q,Q,2,Q,Q,9,Q,Q,Q,Q,9,Q,Q,Q,7,Q,Q,9,Q,Q,Q
Q,Q,5,Q,6,Q,2,Q,Q,Q,Q,Q,Q,Q,5,Q,4,Q,3,Q,Q
Q,7,Q,1,Q,Q,Q,3,8,Q,Q,Q,Q,1,Q,3,Q,Q,Q,8,5
2,Q,Q,Q,Q,Q,9,Q,Q,X,X,X,4,Q,Q,Q,Q,Q,2,Q,Q
Q,6,Q,Q,Q,Q,Q,4,Q,X,X,X,Q,8,Q,Q,Q,Q,Q,1,Q
Q,Q,8,Q,Q,Q,Q,Q,6,X,X,X,Q,Q,9,Q,Q,Q,Q,Q,6
9,2,Q,Q,Q,8,Q,5,Q,X,X,X,2,9,Q,Q,Q,7,Q,3,Q
Q,Q,1,Q,5,Q,8,Q,Q,X,X,X,Q,Q,4,Q,5,Q,7,Q,Q
Q,Q,Q,3,Q,Q,1,Q,Q,X,X,X,Q,Q,Q,1,Q,Q,6,Q,Q
63_Fiendish
Q,Q,4,7,Q,Q,Q,Q,Q,X,X,X,Q,Q,5,3,Q,Q,Q,Q,Q
Q,Q,3,9,Q,Q,Q,Q,Q,X,X,X,Q,Q,2,4,Q,Q,Q,Q,Q
Q,Q,Q,Q,Q,Q,Q,5,1,X,X,X,Q,Q,Q,Q,Q,Q,Q,7,1
Q,Q,Q,Q,6,Q,Q,3,5,X,X,X,Q,Q,Q,Q,5,Q,Q,3,8
Q,Q,Q,4,Q,2,Q,Q,Q,X,X,X,Q,Q,Q,8,Q,9,Q,Q,Q
2,6,Q,Q,5,Q,Q,Q,Q,X,X,X,7,4,Q,Q,6,Q,Q,Q,Q
6,9,Q,Q,Q,Q,Q,Q,Q,Q,7,Q,1,8,Q,Q,Q,Q,Q,Q,Q
Q,Q,Q,Q,Q,4,6,Q,Q,Q,5,Q,Q,Q,Q,Q,Q,2,8,Q,Q
Q,Q,Q,Q,Q,1,3,Q,Q,6,Q,8,Q,Q,Q,Q,Q,1,6,Q,Q
X,X,X,X,X,X,Q,Q,5,Q,Q,Q,6,Q,Q,X,X,X,X,X,X
X,X,X,X,X,X,7,3,Q,Q,Q,Q,Q,1,9,X,X,X,X,X,X
X,X,X,X,X,X,Q,Q,9,Q,Q,Q,7,Q,Q,X,X,X,X,X,X
Q,Q,8,7,Q,Q,Q,Q,Q,7,Q,4,Q,Q,3,7,Q,Q,Q,Q,Q
Q,Q,1,2,Q,Q,Q,Q,Q,Q,9,Q,Q,Q,5,9,Q,Q,Q,Q,Q
Q,Q,Q,Q,Q,Q,Q,4,6,Q,8,Q,Q,Q,Q,Q,Q,Q,Q,8,4
Q,Q,Q,Q,6,Q,Q,3,8,X,X,X,Q,Q,Q,Q,7,Q,Q,6,3
Q,Q,Q,3,Q,2,Q,Q,Q,X,X,X,Q,Q,Q,8,Q,2,Q,Q,Q
4,3,Q,Q,7,Q,Q,Q,Q,X,X,X,7,5,Q,Q,1,Q,Q,Q,Q
9,2,Q,Q,Q,Q,Q,Q,Q,X,X,X,2,4,Q,Q,Q,Q,Q,Q,Q
Q,Q,Q,Q,Q,8,6,Q,Q,X,X,X,Q,Q,Q,Q,Q,4,8,Q,Q
Q,Q,Q,Q,Q,9,5,Q,Q,X,X,X,Q,Q,Q,Q,Q,3,5,Q,Q
64_Fiendish
7,Q,Q,Q,Q,Q,Q,Q,4,X,X,X,8,Q,Q,Q,Q,Q,Q,Q,2
Q,Q,1,Q,6,Q,9,Q,Q,X,X,X,Q,Q,3,Q,9,Q,7,Q,Q
Q,4,3,Q,Q,Q,7,5,Q,X,X,X,Q,2,1,Q,Q,Q,6,3,Q
Q,Q,Q,2,Q,6,Q,Q,Q,X,X,X,Q,Q,Q,5,Q,4,Q,Q,Q
Q,5,Q,Q,Q,Q,Q,9,Q,X,X,X,Q,3,Q,Q,Q,Q,Q,2,Q
Q,Q,Q,3,Q,1,Q,Q,Q,X,X,X,Q,Q,Q,7,Q,3,Q,Q,Q
Q,7,2,Q,Q,Q,6,1,Q,Q,3,Q,Q,5,7,Q,Q,Q,8,6,Q
Q,Q,4,Q,1,Q,5,Q,Q,Q,Q,Q,Q,Q,2,Q,7,Q,9,Q,Q
9,Q,Q,Q,Q,Q,Q,Q,3,Q,Q,Q,1,Q,Q,Q,Q,Q,Q,Q,5
X,X,X,X,X,X,Q,Q,Q,9,Q,4,Q,Q,Q,X,X,X,X,X,X
X,X,X,X,X,X,9,Q,Q,Q,6,Q,Q,Q,5,X,X,X,X,X,X
X,X,X,X,X,X,Q,Q,Q,1,Q,5,Q,Q,Q,X,X,X,X,X,X
7,Q,Q,Q,Q,Q,Q,Q,6,Q,Q,Q,5,Q,Q,Q,Q,Q,Q,Q,6
Q,Q,4,Q,8,Q,7,Q,Q,Q,Q,Q,Q,Q,1,Q,6,Q,2,Q,Q
Q,6,5,Q,Q,Q,8,4,Q,Q,5,Q,Q,2,6,Q,Q,Q,3,5,Q
Q,Q,Q,3,Q,2,Q,Q,Q,X,X,X,Q,Q,Q,8,Q,9,Q,Q,Q
Q,3,Q,Q,Q,Q,Q,2,Q,X,X,X,Q,1,Q,Q,Q,Q,Q,3,Q
Q,Q,Q,7,Q,6,Q,Q,Q,X,X,X,Q,Q,Q,1,Q,7,Q,Q,Q
Q,2,8,Q,Q,Q,4,1,Q,X,X,X,Q,5,7,Q,Q,Q,1,2,Q
Q,Q,6,Q,4,Q,3,Q,Q,X,X,X,Q,Q,3,Q,2,Q,9,Q,Q
4,Q,Q,Q,Q,Q,Q,Q,2,X,X,X,6,Q,Q,Q,Q,Q,Q,Q,4
65_Fiendish
Q,9,Q,Q,Q,Q,Q,6,Q,X,X,X,Q,4,Q,Q,Q,Q,Q,1,Q
4,Q,5,Q,Q,Q,9,Q,7,X,X,X,1,Q,2,Q,Q,Q,8,Q,4
Q,1,Q,Q,8,Q,Q,2,Q,X,X,X,Q,3,Q,Q,4,Q,Q,7,Q
Q,Q,Q,4,Q,2,Q,Q,Q,X,X,X,Q,Q,Q,7,Q,9,Q,Q,Q
Q,Q,9,Q,3,Q,4,Q,Q,X,X,X,Q,Q,7,Q,1,Q,2,Q,Q
Q,Q,Q,6,Q,9,Q,Q,Q,X,X,X,Q,Q,Q,2,Q,4,Q,Q,Q
Q,4,Q,Q,7,Q,Q,5,Q,Q,Q,Q,Q,7,Q,Q,8,Q,Q,2,Q
1,Q,6,Q,Q,Q,7,Q,9,Q,Q,Q,8,Q,4,Q,Q,Q,1,Q,6
Q,2,Q,Q,Q,Q,Q,4,Q,Q,7,Q,Q,2,Q,Q,Q,Q,Q,9,Q
X,X,X,X,X,X,Q,Q,Q,7,Q,4,Q,Q,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,Q,8,Q,6,Q,4,Q,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,Q,Q,3,Q,1,Q,Q,Q,X,X,X,X,X,X
Q,3,Q,Q,Q,Q,Q,6,Q,Q,2,Q,Q,1,Q,Q,Q,Q,Q,9,Q
5,Q,7,Q,Q,Q,4,Q,3,Q,Q,Q,7,Q,8,Q,Q,Q,2,Q,4
Q,2,Q,Q,7,Q,Q,8,Q,Q,Q,Q,Q,4,Q,Q,6,Q,Q,7,Q
Q,Q,Q,8,Q,1,Q,Q,Q,X,X,X,Q,Q,Q,1,Q,9,Q,Q,Q
Q,Q,3,Q,5,Q,8,Q,Q,X,X,X,Q,Q,4,Q,2,Q,3,Q,Q
Q,Q,Q,3,Q,6,Q,Q,Q,X,X,X,Q,Q,Q,6,Q,4,Q,Q,Q
Q,1,Q,Q,2,Q,Q,9,Q,X,X,X,Q,8,Q,Q,5,Q,Q,4,Q
6,Q,4,Q,Q,Q,1,Q,2,X,X,X,3,Q,2,Q,Q,Q,6,Q,1
Q,5,Q,Q,Q,Q,Q,3,Q,X,X,X,Q,5,Q,Q,Q,Q,Q,3,Q
66_Fiendish
Q,Q,9,4,Q,2,Q,Q,Q,X,X,X,Q,Q,Q,4,Q,5,6,Q,Q
Q,4,Q,Q,8,Q,9,Q,Q,X,X,X,Q,Q,1,Q,6,Q,Q,9,Q
5,Q,Q,9,Q,Q,Q,8,Q,X,X,X,Q,4,Q,Q,Q,8,Q,Q,2
9,Q,4,Q,Q,Q,Q,Q,8,X,X,X,4,Q,Q,Q,Q,Q,9,Q,7
Q,2,Q,Q,Q,Q,Q,4,Q,X,X,X,Q,7,Q,Q,Q,Q,Q,2,Q
7,Q,Q,Q,Q,Q,3,Q,2,X,X,X,1,Q,8,Q,Q,Q,Q,Q,3
Q,3,Q,Q,Q,8,Q,Q,6,Q,Q,Q,2,Q,Q,8,Q,Q,Q,3,Q
Q,Q,7,Q,5,Q,Q,2,Q,Q,6,Q,Q,5,Q,Q,9,Q,8,Q,Q
Q,Q,Q,1,Q,6,4,Q,Q,Q,5,Q,Q,Q,6,7,Q,3,Q,Q,Q
X,X,X,X,X,X,Q,Q,Q,1,Q,8,Q,Q,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,8,5,Q,Q,Q,4,3,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,Q,Q,5,Q,7,Q,Q,Q,X,X,X,X,X,X
Q,Q,Q,8,Q,9,6,Q,Q,Q,8,Q,Q,Q,5,2,Q,7,Q,Q,Q
Q,Q,6,Q,3,Q,Q,1,Q,Q,7,Q,Q,6,Q,Q,4,Q,1,Q,Q
Q,8,Q,Q,Q,6,Q,Q,4,Q,Q,Q,1,Q,Q,6,Q,Q,Q,5,Q
6,Q,Q,Q,Q,Q,4,Q,9,X,X,X,6,Q,1,Q,Q,Q,Q,Q,9
Q,1,Q,Q,Q,Q,Q,6,Q,X,X,X,Q,2,Q,Q,Q,Q,Q,8,Q
3,Q,4,Q,Q,Q,Q,Q,1,X,X,X,5,Q,Q,Q,Q,Q,2,Q,1
9,Q,Q,5,Q,Q,Q,2,Q,X,X,X,Q,1,Q,Q,Q,8,Q,Q,3
Q,3,Q,Q,7,Q,8,Q,Q,X,X,X,Q,Q,9,Q,6,Q,Q,1,Q
Q,Q,1,4,Q,3,Q,Q,Q,X,X,X,Q,Q,Q,4,Q,1,7,Q,Q
67_Fiendish
Q,Q,Q,Q,Q,8,Q,Q,Q,X,X,X,Q,Q,Q,9,Q,Q,Q,Q,Q
Q,Q,Q,Q,6,Q,2,Q,Q,X,X,X,Q,Q,1,Q,5,Q,Q,Q,Q
Q,Q,Q,1,Q,Q,Q,3,Q,X,X,X,Q,9,Q,Q,Q,3,Q,Q,Q
Q,Q,2,4,Q,Q,Q,Q,1,X,X,X,2,Q,Q,Q,Q,4,8,Q,Q
Q,3,Q,Q,5,Q,Q,9,Q,X,X,X,Q,5,Q,Q,3,Q,Q,4,Q
9,Q,Q,Q,Q,3,5,Q,Q,X,X,X,Q,Q,7,8,Q,Q,Q,Q,1
Q,5,Q,Q,Q,9,Q,Q,Q,Q,7,Q,Q,Q,Q,6,Q,Q,Q,5,Q
Q,Q,3,Q,2,Q,Q,Q,Q,9,Q,3,Q,Q,Q,Q,7,Q,9,Q,Q
Q,Q,Q,8,Q,Q,Q,Q,Q,Q,1,Q,Q,Q,Q,Q,Q,1,Q,Q,Q
X,X,X,X,X,X,Q,9,Q,Q,2,Q,Q,5,Q,X,X,X,X,X,X
X,X,X,X,X,X,2,Q,1,7,Q,4,9,Q,8,X,X,X,X,X,X
X,X,X,X,X,X,Q,8,Q,Q,9,Q,Q,6,Q,X,X,X,X,X,X
Q,Q,Q,1,Q,Q,Q,Q,Q,Q,4,Q,Q,Q,Q,Q,Q,2,Q,Q,Q
Q,Q,7,Q,5,Q,Q,Q,Q,5,Q,7,Q,Q,Q,Q,7,Q,3,Q,Q
Q,9,Q,Q,Q,6,Q,Q,Q,Q,3,Q,Q,Q,Q,6,Q,Q,Q,5,Q
5,Q,Q,Q,Q,1,7,Q,Q,X,X,X,Q,Q,9,8,Q,Q,Q,Q,2
Q,6,Q,Q,3,Q,Q,9,Q,X,X,X,Q,6,Q,Q,5,Q,Q,9,Q
Q,Q,9,7,Q,Q,Q,Q,1,X,X,X,5,Q,Q,Q,Q,6,8,Q,Q
Q,Q,Q,4,Q,Q,Q,8,Q,X,X,X,Q,3,Q,Q,Q,7,Q,Q,Q
Q,Q,Q,Q,2,Q,4,Q,Q,X,X,X,Q,Q,1,Q,9,Q,Q,Q,Q
Q,Q,Q,Q,Q,9,Q,Q,Q,X,X,X,Q,Q,Q,5,Q,Q,Q,Q,Q
68_Fiendish
4,7,9,Q,Q,Q,Q,Q,Q,X,X,X,Q,5,6,Q,Q,Q,3,9,7
6,Q,Q,Q,Q,Q,Q,7,9,X,X,X,Q,4,Q,6,Q,Q,Q,Q,2
5,Q,Q,Q,Q,Q,3,Q,6,X,X,X,Q,Q,1,Q,7,Q,Q,Q,4
Q,Q,Q,2,Q,8,Q,9,Q,X,X,X,Q,Q,Q,1,Q,3,Q,Q,Q
Q,Q,8,Q,4,Q,5,Q,Q,X,X,X,Q,Q,Q,Q,8,Q,Q,Q,Q
Q,6,Q,1,Q,3,Q,Q,Q,X,X,X,Q,Q,Q,9,Q,7,Q,Q,Q
9,Q,2,Q,Q,Q,Q,Q,8,Q,Q,Q,9,Q,Q,Q,1,Q,5,Q,Q
1,3,Q,Q,Q,Q,Q,Q,4,Q,Q,Q,5,Q,Q,Q,Q,9,Q,1,Q
Q,Q,Q,Q,Q,Q,9,5,3,Q,8,Q,4,1,7,Q,Q,Q,9,2,Q
X,X,X,X,X,X,Q,Q,Q,5,Q,8,Q,Q,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,Q,2,Q,Q,Q,1,Q,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,Q,Q,4,Q,7,Q,Q,Q,X,X,X,X,X,X
Q,7,9,Q,Q,Q,2,4,6,Q,5,Q,7,9,3,Q,Q,Q,Q,Q,Q
Q,2,Q,9,Q,Q,Q,Q,7,Q,Q,Q,8,Q,Q,Q,Q,Q,Q,7,1
Q,Q,4,Q,7,Q,Q,Q,9,Q,Q,Q,2,Q,Q,Q,Q,Q,5,Q,6
Q,Q,Q,6,Q,2,Q,Q,Q,X,X,X,Q,Q,Q,2,Q,7,Q,6,Q
Q,Q,Q,Q,3,Q,Q,Q,Q,X,X,X,Q,Q,2,Q,6,Q,4,Q,Q
Q,Q,Q,8,Q,9,Q,Q,Q,X,X,X,Q,1,Q,4,Q,5,Q,Q,Q
9,Q,Q,Q,8,Q,1,Q,Q,X,X,X,9,Q,8,Q,Q,Q,Q,Q,3
8,Q,Q,Q,Q,7,Q,6,Q,X,X,X,1,6,Q,Q,Q,Q,Q,Q,7
4,3,7,Q,Q,Q,8,9,Q,X,X,X,Q,Q,Q,Q,Q,Q,1,5,8
69_Fiendish
Q,6,Q,Q,Q,Q,Q,7,Q,X,X,X,Q,8,Q,Q,Q,Q,Q,9,Q
4,Q,Q,6,Q,7,Q,Q,2,X,X,X,1,Q,Q,3,Q,8,Q,Q,2
Q,Q,3,Q,Q,Q,1,Q,Q,X,X,X,Q,Q,7,Q,Q,Q,5,Q,Q
Q,7,Q,Q,3,Q,Q,6,Q,X,X,X,Q,2,Q,Q,6,Q,Q,1,Q
Q,Q,Q,4,Q,5,Q,Q,Q,X,X,X,Q,Q,Q,8,Q,9,Q,Q,Q
Q,3,Q,Q,7,Q,Q,4,Q,X,X,X,Q,6,Q,Q,5,Q,Q,3,Q
Q,Q,5,Q,Q,Q,6,Q,Q,Q,Q,Q,Q,Q,1,Q,Q,Q,7,Q,Q
9,Q,Q,2,Q,4,Q,Q,1,Q,Q,Q,8,Q,Q,1,Q,5,Q,Q,3
Q,2,Q,Q,Q,Q,Q,9,Q,Q,1,Q,Q,5,Q,Q,Q,Q,Q,8,Q
X,X,X,X,X,X,Q,Q,Q,7,Q,8,Q,Q,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,Q,6,Q,Q,Q,9,Q,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,Q,Q,9,Q,3,Q,Q,Q,X,X,X,X,X,X
Q,2,Q,Q,Q,Q,Q,4,Q,Q,8,Q,Q,2,Q,Q,Q,Q,Q,5,Q
4,Q,Q,9,Q,3,Q,Q,8,Q,Q,Q,3,Q,Q,7,Q,8,Q,Q,1
Q,Q,6,Q,Q,Q,9,Q,Q,Q,Q,Q,Q,Q,4,Q,Q,Q,7,Q,Q
Q,1,Q,Q,8,Q,Q,9,Q,X,X,X,Q,5,Q,Q,3,Q,Q,9,Q
Q,Q,Q,1,Q,6,Q,Q,Q,X,X,X,Q,Q,Q,2,Q,1,Q,Q,Q
Q,6,Q,Q,3,Q,Q,5,Q,X,X,X,Q,7,Q,Q,4,Q,Q,8,Q
Q,Q,2,Q,Q,Q,7,Q,Q,X,X,X,Q,Q,2,Q,Q,Q,3,Q,Q
8,Q,Q,4,Q,5,Q,Q,6,X,X,X,6,Q,Q,4,Q,9,Q,Q,8
Q,5,Q,Q,Q,Q,Q,3,Q,X,X,X,Q,4,Q,Q,Q,Q,Q,1,Q
70_Fiendish
8,Q,Q,Q,4,Q,Q,Q,1,X,X,X,9,Q,Q,Q,1,Q,Q,Q,2
Q,Q,Q,Q,Q,Q,Q,Q,Q,X,X,X,Q,Q,Q,Q,Q,Q,Q,Q,Q
Q,Q,6,8,Q,1,4,Q,Q,X,X,X,Q,Q,2,7,Q,8,1,Q,Q
Q,Q,4,1,Q,5,6,Q,Q,X,X,X,Q,Q,1,8,Q,7,2,Q,Q
3,Q,Q,Q,6,Q,Q,Q,9,X,X,X,5,Q,Q,Q,2,Q,Q,Q,3
Q,Q,7,3,Q,9,2,Q,Q,X,X,X,Q,Q,7,4,Q,3,9,Q,Q
Q,Q,8,6,Q,4,1,Q,Q,Q,Q,Q,Q,Q,6,9,Q,1,3,Q,Q
Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,4,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
5,Q,Q,Q,7,Q,Q,Q,3,Q,8,Q,2,Q,Q,Q,3,Q,Q,Q,1
X,X,X,X,X,X,Q,Q,Q,6,Q,4,Q,Q,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,1,2,Q,Q,Q,8,6,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,Q,Q,3,Q,8,Q,Q,Q,X,X,X,X,X,X
3,Q,Q,Q,2,Q,Q,Q,7,Q,6,Q,3,Q,Q,Q,4,Q,Q,Q,6
Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,3,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
Q,Q,7,8,Q,9,5,Q,Q,Q,Q,Q,Q,Q,2,1,Q,9,7,Q,Q
Q,Q,4,7,Q,1,9,Q,Q,X,X,X,Q,Q,1,9,Q,8,5,Q,Q
7,Q,Q,Q,9,Q,Q,Q,6,X,X,X,4,Q,Q,Q,1,Q,Q,Q,7
Q,Q,2,5,Q,6,8,Q,Q,X,X,X,Q,Q,5,7,Q,4,1,Q,Q
Q,Q,3,6,Q,4,7,Q,Q,X,X,X,Q,Q,7,4,Q,3,6,Q,Q
Q,Q,Q,Q,Q,Q,Q,Q,Q,X,X,X,Q,Q,Q,Q,Q,Q,Q,Q,Q
6,Q,Q,Q,7,Q,Q,Q,9,X,X,X,8,Q,Q,Q,7,Q,Q,Q,3
71_Fiendish
1,Q,Q,Q,Q,Q,Q,Q,8,X,X,X,1,Q,Q,Q,Q,Q,Q,Q,6
Q,Q,Q,5,Q,6,Q,Q,Q,X,X,X,Q,Q,Q,5,Q,2,Q,Q,Q
Q,Q,3,Q,4,Q,6,Q,Q,X,X,X,Q,Q,8,Q,6,Q,4,Q,Q
Q,1,Q,Q,Q,Q,Q,3,Q,X,X,X,Q,6,Q,Q,Q,Q,Q,7,Q
Q,Q,4,Q,3,Q,1,Q,Q,X,X,X,Q,Q,5,Q,9,Q,2,Q,Q
Q,2,Q,Q,Q,Q,Q,6,Q,X,X,X,Q,4,Q,Q,Q,Q,Q,3,Q
Q,Q,9,Q,8,Q,3,Q,Q,Q,Q,Q,Q,Q,2,Q,3,Q,8,Q,Q
Q,Q,Q,4,Q,7,Q,Q,Q,5,Q,2,Q,Q,Q,9,Q,8,Q,Q,Q
8,Q,Q,Q,Q,Q,Q,Q,2,Q,6,Q,4,Q,Q,Q,Q,Q,Q,Q,7
X,X,X,X,X,X,Q,9,Q,Q,Q,Q,Q,2,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,Q,8,Q,3,Q,5,Q,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,7,Q,Q,Q,Q,Q,9,Q,X,X,X,X,X,X
9,Q,Q,Q,Q,Q,Q,Q,7,Q,1,Q,9,Q,Q,Q,Q,Q,Q,Q,8
Q,Q,Q,2,Q,7,Q,Q,Q,7,Q,9,Q,Q,Q,9,Q,4,Q,Q,Q
Q,Q,6,Q,1,Q,8,Q,Q,Q,Q,Q,Q,Q,5,Q,8,Q,6,Q,Q
Q,4,Q,Q,Q,Q,Q,8,Q,X,X,X,Q,5,Q,Q,Q,Q,Q,8,Q
Q,Q,5,Q,6,Q,4,Q,Q,X,X,X,Q,Q,3,Q,4,Q,7,Q,Q
Q,2,Q,Q,Q,Q,Q,7,Q,X,X,X,Q,1,Q,Q,Q,Q,Q,3,Q
Q,Q,2,Q,8,Q,9,Q,Q,X,X,X,Q,Q,4,Q,5,Q,2,Q,Q
Q,Q,Q,3,Q,4,Q,Q,Q,X,X,X,Q,Q,Q,2,Q,1,Q,Q,Q
4,Q,Q,Q,Q,Q,Q,Q,2,X,X,X,5,Q,Q,Q,Q,Q,Q,Q,6
72_Fiendish
Q,Q,6,Q,Q,8,Q,Q,Q,X,X,X,Q,Q,3,Q,Q,6,Q,Q,Q
Q,Q,9,1,Q,2,7,Q,Q,X,X,X,Q,Q,2,8,Q,1,6,Q,Q
Q,7,Q,Q,4,Q,Q,3,2,X,X,X,Q,6,Q,Q,3,Q,Q,7,5
4,3,Q,Q,Q,Q,Q,1,Q,X,X,X,3,4,Q,Q,Q,Q,Q,8,Q
Q,Q,8,Q,Q,Q,5,Q,Q,X,X,X,Q,Q,8,Q,Q,Q,4,Q,Q
Q,5,Q,Q,Q,Q,Q,9,3,X,X,X,Q,7,Q,Q,Q,Q,Q,2,3
7,8,Q,Q,9,Q,Q,2,Q,Q,Q,Q,8,3,Q,Q,2,Q,Q,4,Q
Q,Q,1,8,Q,5,9,Q,Q,Q,3,Q,Q,Q,6,3,Q,7,9,Q,Q
Q,Q,Q,2,Q,Q,3,Q,Q,Q,5,Q,Q,Q,Q,6,Q,Q,3,Q,Q
X,X,X,X,X,X,Q,Q,Q,3,Q,4,Q,Q,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,4,9,Q,Q,Q,3,1,Q,X,X,X,X,X,X
X,X,X,X,X,X,Q,Q,Q,1,Q,9,Q,Q,Q,X,X,X,X,X,X
Q,Q,7,Q,Q,8,Q,Q,Q,Q,9,Q,Q,Q,3,Q,Q,9,Q,Q,Q
Q,Q,4,5,Q,6,7,Q,Q,Q,6,Q,Q,Q,5,3,Q,6,4,Q,Q
Q,6,Q,Q,7,Q,Q,5,8,Q,Q,Q,Q,4,Q,Q,8,Q,Q,7,3
3,1,Q,Q,Q,Q,Q,6,Q,X,X,X,5,6,Q,Q,Q,Q,Q,4,Q
Q,Q,8,Q,Q,Q,1,Q,Q,X,X,X,Q,Q,7,Q,Q,Q,2,Q,Q
Q,7,Q,Q,Q,Q,Q,8,4,X,X,X,Q,3,Q,Q,Q,Q,Q,8,1
2,3,Q,Q,8,Q,Q,4,Q,X,X,X,7,1,Q,Q,4,Q,Q,2,Q
Q,Q,9,6,Q,5,3,Q,Q,X,X,X,Q,Q,4,5,Q,8,9,Q,Q
Q,Q,Q,3,Q,Q,8,Q,Q,X,X,X,Q,Q,Q,7,Q,Q,6,Q,Q
73_Fiendish
8,Q,Q,Q,3,Q,Q,Q,9,X,X,X,1,Q,Q,Q,8,Q,Q,Q,6
Q,Q,Q,8,Q,6,Q,Q,Q,X,X,X,Q,Q,Q,5,Q,3,Q,Q,Q
Q,Q,Q,Q,1,Q,Q,Q,Q,X,X,X,Q,Q,Q,Q,2,Q,Q,Q,Q
Q,6,Q,Q,8,Q,Q,3,Q,X,X,X,Q,3,Q,Q,1,Q,Q,4,Q
1,Q,3,2,Q,9,4,Q,8,X,X,X,2,Q,6,9,Q,8,1,Q,3
Q,2,Q,Q,4,Q,Q,1,Q,X,X,X,Q,1,Q,Q,6,Q,Q,9,Q
Q,Q,Q,Q,9,Q,Q,Q,Q,Q,6,Q,Q,Q,Q,Q,9,Q,Q,Q,Q
Q,Q,Q,6,Q,1,Q,Q,Q,2,Q,1,Q,Q,Q,7,Q,5,Q,Q,Q
2,Q,Q,Q,5,Q,Q,Q,3,Q,Q,Q,7,Q,Q,Q,4,Q,Q,Q,5
X,X,X,X,X,X,Q,3,Q,Q,7,Q,Q,1,Q,X,X,X,X,X,X
X,X,X,X,X,X,4,Q,Q,9,Q,6,Q,Q,3,X,X,X,X,X,X
X,X,X,X,X,X,Q,7,Q,Q,2,Q,Q,9,Q,X,X,X,X,X,X
9,Q,Q,Q,5,Q,Q,Q,7,Q,Q,Q,6,Q,Q,Q,5,Q,Q,Q,4
Q,Q,Q,9,Q,4,Q,Q,Q,6,Q,7,Q,Q,Q,4,Q,8,Q,Q,Q
